facility_id,facility_name,facility_address,city,county,state,state_code,zip,phone,hosp_type,hosp_ownership,emergency_unit,ehr_interoperability,hosp_rating
21308,NORTON SOUND REGIONAL HOSPITAL,1000 GREG KRUSCHEK AVENUE (P O BOX 966),NOME,NOME,ALASKA,AK,99762,(907) 443-3311,CRITICAL ACCESS HOSPITALS,TRIBAL,Y,N,3
21309,BRISTOL BAY AREA HEALTH CORPORATION,P O BOX 130,DILLINGHAM,DILLINGHAM,ALASKA,AK,99576,(907) 842-5201,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
21310,MANIILAQ HEALTH CENTER,PO BOX 43,KOTZEBUE,NORTHWEST ARCTIC,ALASKA,AK,99752,(907) 442-3321,CRITICAL ACCESS HOSPITALS,TRIBAL,Y,N,3
21311,PEACEHEALTH KETCHIKAN MEDICAL CENTER,3100 TONGASS AVENUE,KETCHIKAN,KETCHIKAN GATEWAY,ALASKA,AK,99901,(907) 225-5171,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,3
21312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,7000 UULA ST,BARROW,NORTH SLOPE,ALASKA,AK,99723,(907) 852-4611,CRITICAL ACCESS HOSPITALS,TRIBAL,Y,N,3
21313,SOUTH PENINSULA HOSPITAL,4300 BARTLETT ST,HOMER,KENAI PENINSULA,ALASKA,AK,99603,(907) 235-8101,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
21314,MT EDGECUMBE HOSPITAL,222 TONGASS DR,SITKA,SITKA,ALASKA,AK,99835,(907) 966-2411,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
24001,NORTH STAR HOSPITAL,2530 DEBARR RD,ANCHORAGE,ANCHORAGE,ALASKA,AK,99508,(907) 264-3526,PSYCHIATRIC,PROPRIETARY,Y,N,3
24002,ALASKA PSYCHIATRIC INSTITUTE,3700 PIPER STREET,ANCHORAGE,ANCHORAGE,ALASKA,AK,99508,(907) 269-7100,PSYCHIATRIC,GOVERNMENT - STATE,N,N,3
30002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,1111 EAST MCDOWELL ROAD,PHOENIX,MARICOPA,ARIZONA,AZ,85006,(602) 239-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
30006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,PIMA,ARIZONA,AZ,85712,(520) 327-5461,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,YAVAPAI,ARIZONA,AZ,86326,(928) 639-6000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,4
30010,ST. MARY'S HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,PIMA,ARIZONA,AZ,85745,(520) 872-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30011,ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,PIMA,ARIZONA,AZ,85711,(520) 873-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
30012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,YAVAPAI,ARIZONA,AZ,86301,(928) 445-2700,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,YUMA,ARIZONA,AZ,85364,(928) 344-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30014,JOHN C. LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,MARICOPA,ARIZONA,AZ,85020,(602) 943-2381,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,PINAL,ARIZONA,AZ,85122,(520) 381-6453,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,2
30022,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,MARICOPA,ARIZONA,AZ,85008,(602) 344-5011,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,N,Y,2
30023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,COCONINO,ARIZONA,AZ,86002,(928) 779-3366,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
30024,ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,MARICOPA,ARIZONA,AZ,85013,(602) 406-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
30030,ABRAZO CENTRAL CAMPUS,2000 WEST BETHANY HOME ROAD,PHOENIX,MARICOPA,ARIZONA,AZ,85015,(602) 249-0212,ACUTE CARE HOSPITALS,PHYSICIAN,Y,Y,3
30036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,MARICOPA,ARIZONA,AZ,85224,(480) 963-4561,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,MARICOPA,ARIZONA,AZ,85006,(602) 251-8156,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,2
30038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,MARICOPA,ARIZONA,AZ,85251,(480) 882-4000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
30043,CANYON VISTA MEDICAL CENTER,5700 EAST HIGHWAY 90,SIERRA VISTA,COCHISE,ARIZONA,AZ,85635,(520) 263-3001,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
30055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,MOHAVE,ARIZONA,AZ,86409,(928) 757-2101,ACUTE CARE HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,2
30061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,MARICOPA,ARIZONA,AZ,85351,(623) 977-7211,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
30062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 EAST SHOW LOW LAKE ROAD,SHOW LOW,NAVAJO,ARIZONA,AZ,85901,(928) 537-4375,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
30064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,1625 NORTH CAMPBELL AVENUE,TUCSON,PIMA,ARIZONA,AZ,85724,(520) 694-0111,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,MARICOPA,ARIZONA,AZ,85202,(480) 412-3202,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
30068,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,GRAHAM,ARIZONA,AZ,85546,(928) 348-4000,ACUTE CARE HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
30069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,MOHAVE,ARIZONA,AZ,86403,(928) 855-8185,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
30071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FT. DEFIANCE,APACHE,ARIZONA,AZ,86504,(928) 729-8000,ACUTE CARE HOSPITALS,GOVERNMENT - FEDERAL,Y,N,2
30073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,COCONINO,ARIZONA,AZ,86045,(928) 283-2501,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,N,N,3
30074,SELLS HOSPITAL,"HIGHWAY 86, AT TOPAWA ROAD",SELLS,PIMA,ARIZONA,AZ,85634,(520) 383-7200,ACUTE CARE HOSPITALS,TRIBAL,Y,N,3
30077,SAN CARLOS APACHE HEALTHCARE CORP,103 MEDICINE WAY ROAD,PERIDOT,GILA,ARIZONA,AZ,85542,(928) 475-1400,ACUTE CARE HOSPITALS,GOVERNMENT - FEDERAL,N,N,3
30078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,MARICOPA,ARIZONA,AZ,85016,(602) 263-1200,ACUTE CARE HOSPITALS,GOVERNMENT - FEDERAL,N,N,3
30083,ABRAZO SCOTTSDALE CAMPUS,3929 EAST BELL ROAD,PHOENIX,MARICOPA,ARIZONA,AZ,85032,(602) 923-5000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
30084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,APACHE,ARIZONA,AZ,86503,(928) 674-7011,ACUTE CARE HOSPITALS,GOVERNMENT - FEDERAL,Y,N,3
30085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,PIMA,ARIZONA,AZ,85741,(520) 469-8100,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,2
30087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,MARICOPA,ARIZONA,AZ,85260,(480) 323-3000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,4
30088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,MARICOPA,ARIZONA,AZ,85206,(480) 321-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,N,Y,3
30089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,MARICOPA,ARIZONA,AZ,85306,(602) 865-5555,ACUTE CARE HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,N,Y,2
30092,HONORHEALTH DEER VALLEY MEDICAL CENTER,19829 NORTH 27TH AVENUE,SCOTTSDALE,MARICOPA,ARIZONA,AZ,85258,(623) 879-5255,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
30093,BANNER DEL E. WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,MARICOPA,ARIZONA,AZ,85375,(623) 524-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
30094,ABRAZO ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,MARICOPA,ARIZONA,AZ,85308,(623) 561-1000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
30101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,MOHAVE,ARIZONA,AZ,86442,(928) 763-2273,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
30103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,MARICOPA,ARIZONA,AZ,85054,(480) 515-6296,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
30105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,MARICOPA,ARIZONA,AZ,85206,(480) 854-5050,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,N,Y,4
30107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,MARICOPA,ARIZONA,AZ,85206,(480) 832-4770,ACUTE CARE HOSPITALS,PHYSICIAN,N,Y,3
30108,"CORE INSTITUTE SPECIALTY HOSPITAL, THE",6501 NORTH 19TH AVENUE,PHOENIX,MARICOPA,ARIZONA,AZ,85015,(602) 795-6020,ACUTE CARE HOSPITALS,PHYSICIAN,N,Y,3
30110,ABRAZO WEST CAMPUS,13677 WEST MCDOWELL ROAD,GOODYEAR,MARICOPA,ARIZONA,AZ,85395,(623) 882-1970,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,2800 EAST AJO WAY,TUCSON,PIMA,ARIZONA,AZ,85713,(520) 874-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
30112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,"2905 WEST WARNER ROAD, SUITE 1",CHANDLER,MARICOPA,ARIZONA,AZ,85225,(480) 603-9000,ACUTE CARE HOSPITALS,PROPRIETARY,N,Y,3
30113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,NAVAJO,ARIZONA,AZ,85941,(928) 338-4911,ACUTE CARE HOSPITALS,GOVERNMENT - FEDERAL,N,N,3
30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,PIMA,ARIZONA,AZ,85755,(520) 901-3500,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,4
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,MARICOPA,ARIZONA,AZ,85037,(623) 327-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
30117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,MOHAVE,ARIZONA,AZ,86426,(928) 788-2273,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,2
30119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,MARICOPA,ARIZONA,AZ,85297,(480) 728-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,MARICOPA,ARIZONA,AZ,85209,(480) 358-6100,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,2
30122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,MARICOPA,ARIZONA,AZ,85234,(480) 543-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
30123,SCOTTSDALE THOMPSON PEAK MEDICAL CENTER,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,MARICOPA,ARIZONA,AZ,85258,(480) 324-7004,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,5
30130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,PINAL,ARIZONA,AZ,85140,(480) 394-4030,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
30131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,MARICOPA,ARIZONA,AZ,85008,(602) 797-7700,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,N,Y,3
30134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,PINAL,ARIZONA,AZ,85120,(480) 733-3300,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,5
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,MARICOPA,ARIZONA,AZ,85339,(623) 584-5100,ACUTE CARE HOSPITALS,PROPRIETARY,N,N,3
30137,SANTA CRUZ VALLEY REGIONAL HOSPITAL,4455 SOUTH I-19 FRONTAGE ROAD,GREEN VALLEY,PIMA,ARIZONA,AZ,85614,(602) 471-8190,ACUTE CARE HOSPITALS,PROPRIETARY,Y,N,1
30138,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,MARICOPA,ARIZONA,AZ,85338,(623) 207-3000,ACUTE CARE HOSPITALS,PROPRIETARY,N,Y,3
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,9130 EAST ELLIOT ROAD,MESA,MARICOPA,ARIZONA,AZ,85212,(480) 410-4500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
30140,SKI AMBULATORY SURGICAL CENTER LLC,"110 EAST UNIVERSITY DRIVE, SUITE 102",TEMPE,MARICOPA,ARIZONA,AZ,85281,(480) 610-6152,ACUTE CARE HOSPITALS,PROPRIETARY,N,N,3
31300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,MARICOPA,ARIZONA,AZ,85390,(928) 684-5421,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
31301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,COCHISE,ARIZONA,AZ,85602,(520) 720-6541,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
31302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,COCHISE,ARIZONA,AZ,85643,(520) 384-3541,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
31304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,COCONINO,ARIZONA,AZ,86040,(928) 645-2424,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
31305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,NAVAJO,ARIZONA,AZ,86042,(928) 737-6000,CRITICAL ACCESS HOSPITALS,TRIBAL,N,N,3
31307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,LA PAZ,ARIZONA,AZ,85344,(928) 669-2137,CRITICAL ACCESS HOSPITALS,GOVERNMENT - FEDERAL,Y,N,3
31308,HUHU KAM MEMORIAL HOSPITAL,483 WEST SEED FARM ROAD,SACATON,PINAL,ARIZONA,AZ,85147,(520) 562-3321,CRITICAL ACCESS HOSPITALS,GOVERNMENT - FEDERAL,Y,N,3
31309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191,GANADO,APACHE,ARIZONA,AZ,86505,(928) 755-4500,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,N,N,3
31311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,NAVAJO,ARIZONA,AZ,86047,(928) 289-4691,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
31312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,COCHISE,ARIZONA,AZ,85603,(520) 432-6401,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
31313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,SANTA CRUZ,ARIZONA,AZ,85621,(520) 285-3000,CRITICAL ACCESS HOSPITALS,PROPRIETARY,Y,Y,3
31314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,GILA,ARIZONA,AZ,85501,(928) 402-1122,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
31315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,APACHE,ARIZONA,AZ,85938,(928) 333-4368,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
31317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,LA PAZ,ARIZONA,AZ,85344,(928) 669-9201,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,2
31318,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,GILA,ARIZONA,AZ,85541,(928) 474-3222,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,N,Y,3
33302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,MARICOPA,ARIZONA,AZ,85016,(602) 933-1000,CHILDRENS,VOLUNTARY NON-PROFIT - PRIVATE,N,N,3
34004,BANNER BEHAVIORAL HEALTH HOSPITAL,7575 EAST EARLL DRIVE,SCOTTSDALE,MARICOPA,ARIZONA,AZ,85251,(480) 448-7500,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,3
34013,"ST. LUKE'S BEHAVIORAL HOSPITAL, LP",1800 EAST VAN BUREN,PHOENIX,MARICOPA,ARIZONA,AZ,85006,(602) 251-8535,PSYCHIATRIC,PROPRIETARY,N,N,3
34020,HAVEN BEHAVIORAL HOSPITAL OF PHOENIX,"1201 SOUTH 7TH AVENUE, SUITE 200",PHOENIX,MARICOPA,ARIZONA,AZ,85007,(623) 236-2000,PSYCHIATRIC,PROPRIETARY,N,N,3
34021,ARIZONA STATE HOSPITAL,2500 EAST VAN BUREN STREET,PHOENIX,MARICOPA,ARIZONA,AZ,85008,(602) 220-6000,PSYCHIATRIC,GOVERNMENT - STATE,N,N,3
34022,SONORA BEHAVIORAL HEALTH HOSPITAL,6050 NORTH CORONA ROAD,TUCSON,PIMA,ARIZONA,AZ,85704,(520) 469-8700,PSYCHIATRIC,PROPRIETARY,Y,N,3
34023,"GUIDANCE CENTER, THE",2187 NORTH VICKEY STREET,FLAGSTAFF,COCONINO,ARIZONA,AZ,86004,(928) 527-1899,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,3
34024,AURORA BEHAVIORAL HEALTH SYSTEM,6015 WEST PEORIA  AVENUE,GLENDALE,MARICOPA,ARIZONA,AZ,85302,(623) 344-4400,PSYCHIATRIC,PROPRIETARY,N,N,3
34025,WINDHAVEN PSYCHIATRIC HOSPITAL,3347 NORTH WINDSONG DRIVE,PRESCOTT VALLEY,YAVAPAI,ARIZONA,AZ,86314,(928) 899-7343,PSYCHIATRIC,PROPRIETARY,N,N,3
34026,VALLEY HOSPITAL,3550 EAST PINCHOT AVENUE,PHOENIX,MARICOPA,ARIZONA,AZ,85018,(602) 952-3900,PSYCHIATRIC,VOLUNTARY NON-PROFIT - OTHER,Y,N,3
34027,CHANGEPOINT PSYCHIATRIC HOSPITAL,1920 WEST COMMERCE DRIVE,LAKESIDE,NAVAJO,ARIZONA,AZ,85929,(928) 368-4110,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
34028,AURORA BEHAVIORAL HEALTHCARE-TEMPE,6350 SOUTH MAPLE AVENUE,TEMPE,MARICOPA,ARIZONA,AZ,85283,(480) 345-5400,PSYCHIATRIC,PROPRIETARY,N,N,3
34029,OASIS BEHAVIORAL HEALTH HOSPITAL,2190 NORTH GRACE BOULEVARD,CHANDLER,MARICOPA,ARIZONA,AZ,85225,(480) 917-9301,PSYCHIATRIC,PROPRIETARY,N,N,3
34030,PALO VERDE BEHAVIORAL HEALTH,2695 NORTH CRAYCROFT ROAD,TUCSON,PIMA,ARIZONA,AZ,85712,(520) 322-2888,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
34031,QUAIL RUN BEHAVIORAL HEALTH,2545 WEST QUAIL AVENUE,PHOENIX,MARICOPA,ARIZONA,AZ,85027,(602) 455-5700,PSYCHIATRIC,VOLUNTARY NON-PROFIT - OTHER,N,N,3
34032,"COPPER SPRINGS HOSPITAL, LLC",10550 WEST MCDOWELL ROAD,AVONDALE,MARICOPA,ARIZONA,AZ,85392,(480) 565-3035,PSYCHIATRIC,PROPRIETARY,Y,N,3
34033,CORNERSTONE BEHAVIORAL HEALTH EL DORADO,1400 NORTH WILMOT ROAD,TUCSON,PIMA,ARIZONA,AZ,85712,(520) 222-8268,PSYCHIATRIC,PROPRIETARY,N,N,3
34034,DESTINY SPRINGS HEALTHCARE,17300 NORTH DYSART ROAD,SURPRISE,MARICOPA,ARIZONA,AZ,85378,(623) 233-3000,PSYCHIATRIC,PROPRIETARY,N,N,3
34035,AVENIR BEHAVIORAL HEALTH CENTER,16561 NORTH PARKVIEW PLACE,SURPRISE,MARICOPA,ARIZONA,AZ,85374,(480) 229-9894,PSYCHIATRIC,PROPRIETARY,N,N,3
40001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,BENTON,ARKANSAS,AR,72761,(479) 524-4141,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,JOHNSON,ARKANSAS,AR,72830,(479) 754-5454,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
40004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,WASHINGTON,ARKANSAS,AR,72703,(479) 463-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
40007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,PULASKI,ARKANSAS,AR,72205,(501) 552-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,BENTON,ARKANSAS,AR,72758,(479) 338-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,5
40011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,YELL,ARKANSAS,AR,72833,(479) 495-2241,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,WHITE,ARKANSAS,AR,72143,(501) 268-6121,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,POLK,ARKANSAS,AR,71953,(479) 394-6100,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,PULASKI,ARKANSAS,AR,72205,(501) 686-5000,ACUTE CARE HOSPITALS,GOVERNMENT - STATE,Y,Y,1
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,BOONE,ARKANSAS,AR,72601,(870) 365-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
